Name	conditionA	conditionB	log2FC	p_value	log10_pvalue
TAG54:6-FA20:4	Healthy	COPD	0.156142586996995	NA	NA
TAG54:6-FA20:5	Healthy	COPD	-0.309295506871188	NA	NA
TAG54:6-FA22:5	Healthy	COPD	-0.497316051154715	NA	NA
TAG54:6-FA22:6	Healthy	COPD	-1.15679278973492	NA	NA
TAG54:7-FA16:1	Healthy	COPD	-0.563617751613088	NA	NA
TAG54:7-FA18:1	Healthy	COPD	-0.543539402435239	NA	NA
TAG54:7-FA18:2	Healthy	COPD	-0.147045429375426	NA	NA
TAG54:7-FA18:3	Healthy	COPD	-0.0532394256808668	NA	NA
TAG54:7-FA20:4	Healthy	COPD	0.117158384353603	NA	NA
TAG54:7-FA20:5	Healthy	COPD	-0.192607779027457	NA	NA
TAG54:7-FA22:5	Healthy	COPD	-0.473768858475732	NA	NA
TAG54:7-FA22:6	Healthy	COPD	-1.2724259397	NA	NA
TAG54:8-FA18:2	Healthy	COPD	-0.340001148571607	NA	NA
TAG54:8-FA18:3	Healthy	COPD	-0.0845866945821847	NA	NA
TAG54:8-FA20:4	Healthy	COPD	0.397103581177382	NA	NA
TAG54:8-FA20:5	Healthy	COPD	0.308452812268901	NA	NA
TAG54:8-FA22:6	Healthy	COPD	-1.18114535121447	NA	NA
TAG55:1-FA16:0	Healthy	COPD	-1.18886561159246	NA	NA
TAG55:1-FA18:1	Healthy	COPD	-0.3969700690443	NA	NA
TAG55:2-FA18:1	Healthy	COPD	-0.0572475542009565	NA	NA
TAG55:2-FA18:2	Healthy	COPD	-0.151556714288878	NA	NA
TAG55:3-FA18:1	Healthy	COPD	0.0546629166528878	NA	NA
TAG55:3-FA18:2	Healthy	COPD	0.0358828506358779	NA	NA
TAG55:4-FA18:1	Healthy	COPD	0.634608866659495	NA	NA
TAG55:4-FA18:2	Healthy	COPD	0.342445389392793	NA	NA
TAG55:5-FA18:1	Healthy	COPD	0.794783405663854	NA	NA
TAG55:5-FA18:2	Healthy	COPD	0.817784351791691	NA	NA
TAG55:5-FA20:4	Healthy	COPD	-0.250948688465393	NA	NA
TAG55:7-FA15:0	Healthy	COPD	NA	NA	NA
TAG55:7-FA22:6	Healthy	COPD	-1.14035294898558	NA	NA
TAG56:1-FA16:0	Healthy	COPD	-0.34166684368003	NA	NA
TAG56:1-FA18:1	Healthy	COPD	-0.247150179138297	NA	NA
TAG56:10-FA18:2	Healthy	COPD	0.0859378522866603	NA	NA
TAG56:2-FA16:0	Healthy	COPD	-0.49747507824207	NA	NA
TAG56:2-FA18:0	Healthy	COPD	-0.0765323675036182	NA	NA
TAG56:2-FA20:0	Healthy	COPD	1.5951944272276	NA	NA
TAG56:2-FA20:1	Healthy	COPD	0.183761310414594	NA	NA
TAG56:3-FA16:0	Healthy	COPD	-0.29401919853162	NA	NA
TAG56:3-FA18:0	Healthy	COPD	-0.159626860135141	NA	NA
TAG56:3-FA18:1	Healthy	COPD	-0.221229288265457	NA	NA
TAG56:3-FA18:2	Healthy	COPD	-0.0413501548391791	NA	NA
TAG56:3-FA20:0	Healthy	COPD	1.57170117002811	NA	NA
TAG56:3-FA20:1	Healthy	COPD	0.065996233980403	NA	NA
TAG56:3-FA20:2	Healthy	COPD	-0.312219896427723	NA	NA
TAG56:4-FA16:0	Healthy	COPD	-0.0877244779799662	NA	NA
TAG56:4-FA18:0	Healthy	COPD	-0.122999746183659	NA	NA
TAG56:4-FA18:1	Healthy	COPD	-0.274190087505654	NA	NA
TAG56:4-FA18:2	Healthy	COPD	-0.12713009845014	NA	NA
TAG56:4-FA20:1	Healthy	COPD	0.0639256203352915	NA	NA
TAG56:4-FA20:2	Healthy	COPD	-0.175244551726359	NA	NA
TAG56:4-FA20:3	Healthy	COPD	-0.00371922103934258	NA	NA
TAG56:4-FA20:4	Healthy	COPD	-0.309898816805478	NA	NA
TAG56:4-FA22:4	Healthy	COPD	-0.176277380301442	NA	NA
TAG56:5-FA16:0	Healthy	COPD	-0.171509536160235	NA	NA
TAG56:5-FA18:0	Healthy	COPD	-0.235169685155431	NA	NA
TAG56:5-FA18:1	Healthy	COPD	-0.196606381195071	NA	NA
TAG56:5-FA18:2	Healthy	COPD	-0.0541687468608928	NA	NA
TAG56:5-FA20:1	Healthy	COPD	0.108613321610642	NA	NA
TAG56:5-FA20:2	Healthy	COPD	-0.0115125562182054	NA	NA
TAG56:5-FA20:3	Healthy	COPD	0.0528987790805503	NA	NA
TAG56:5-FA20:4	Healthy	COPD	-0.256352460836907	NA	NA
TAG56:5-FA22:4	Healthy	COPD	-0.131895092015804	NA	NA
TAG56:5-FA22:5	Healthy	COPD	-0.642508898062592	NA	NA
TAG56:6-FA16:0	Healthy	COPD	-0.453371218261854	NA	NA
TAG56:6-FA18:0	Healthy	COPD	-0.238852091013179	NA	NA
TAG56:6-FA18:1	Healthy	COPD	-0.312206051741881	NA	NA
TAG56:6-FA18:2	Healthy	COPD	-0.0113371611339239	NA	NA
TAG56:6-FA18:3	Healthy	COPD	-0.0466590375823035	NA	NA
TAG56:6-FA20:2	Healthy	COPD	0.0807530510139716	NA	NA
TAG56:6-FA20:3	Healthy	COPD	0.139705046354399	NA	NA
TAG56:6-FA20:4	Healthy	COPD	-0.0836742049849408	NA	NA
TAG56:6-FA20:5	Healthy	COPD	-0.318347841783236	NA	NA
TAG56:6-FA22:4	Healthy	COPD	-0.0943245797716677	NA	NA
TAG56:6-FA22:5	Healthy	COPD	-0.665850265463948	NA	NA
TAG56:6-FA22:6	Healthy	COPD	-1.39067609292146	NA	NA
TAG56:7-FA16:0	Healthy	COPD	-0.871187471763287	NA	NA
TAG56:7-FA16:1	Healthy	COPD	-0.647640475713777	NA	NA
TAG56:7-FA18:0	Healthy	COPD	-0.240382763019862	NA	NA
TAG56:7-FA18:1	Healthy	COPD	-0.692251723529091	NA	NA
TAG56:7-FA18:2	Healthy	COPD	-0.197536512000415	NA	NA
TAG56:7-FA18:3	Healthy	COPD	0.138965476074218	NA	NA
TAG56:7-FA20:3	Healthy	COPD	0.307369484214132	NA	NA
TAG56:7-FA20:4	Healthy	COPD	0.088922541103714	NA	NA
TAG56:7-FA20:5	Healthy	COPD	-0.336065145901982	NA	NA
TAG56:7-FA22:4	Healthy	COPD	-0.0871786221071611	NA	NA
TAG56:7-FA22:5	Healthy	COPD	-0.523699418712936	NA	NA
TAG56:7-FA22:6	Healthy	COPD	-1.38877565598371	NA	NA
TAG56:8-FA16:0	Healthy	COPD	-1.15674308466982	NA	NA
TAG56:8-FA16:1	Healthy	COPD	NA	NA	NA
TAG56:8-FA18:1	Healthy	COPD	-0.304176164969108	NA	NA
TAG56:8-FA18:2	Healthy	COPD	-0.51598512168841	NA	NA
TAG56:8-FA18:3	Healthy	COPD	0.300085068116276	NA	NA
TAG56:8-FA20:4	Healthy	COPD	0.284426830358236	NA	NA
TAG56:8-FA20:5	Healthy	COPD	-0.167343063779544	NA	NA
TAG56:8-FA22:5	Healthy	COPD	-0.357524394066429	NA	NA
TAG56:8-FA22:6	Healthy	COPD	-1.285395401337	NA	NA
TAG56:9-FA18:3	Healthy	COPD	NA	NA	NA
TAG56:9-FA20:4	Healthy	COPD	0.559924375581503	NA	NA
TAG56:9-FA20:5	Healthy	COPD	0.966135653543429	NA	NA
TAG56:9-FA22:6	Healthy	COPD	-0.975173649289009	NA	NA
TAG57:2-FA18:1	Healthy	COPD	-0.719815540243606	NA	NA
TAG57:3-FA18:2	Healthy	COPD	-0.653893839671592	NA	NA
TAG58:10-FA18:2	Healthy	COPD	-0.502373813067105	NA	NA
TAG58:10-FA20:4	Healthy	COPD	-0.213994390749078	NA	NA
TAG58:10-FA20:5	Healthy	COPD	0.449336003619253	NA	NA
TAG58:10-FA22:5	Healthy	COPD	0.235210753215424	NA	NA
TAG58:10-FA22:6	Healthy	COPD	-0.884668067230072	NA	NA
TAG58:2-FA18:1	Healthy	COPD	-0.361048492174549	NA	NA
TAG58:3-FA18:1	Healthy	COPD	-0.396904857984838	NA	NA
TAG58:5-FA18:1	Healthy	COPD	-0.26364726617883	NA	NA
TAG58:6-FA16:0	Healthy	COPD	-1.03834426056337	NA	NA
TAG58:6-FA18:0	Healthy	COPD	-0.521833234437978	NA	NA
TAG58:6-FA18:1	Healthy	COPD	-0.676306722246746	NA	NA
TAG58:6-FA20:4	Healthy	COPD	-0.189425490222427	NA	NA
TAG58:6-FA22:4	Healthy	COPD	-0.331849762418649	NA	NA
TAG58:6-FA22:5	Healthy	COPD	-0.755168591781524	NA	NA
TAG58:7-FA16:0	Healthy	COPD	-0.585754945911352	NA	NA
TAG58:7-FA18:0	Healthy	COPD	-0.772899799148464	NA	NA
TAG58:7-FA18:1	Healthy	COPD	-0.682801490399163	NA	NA
TAG58:7-FA18:2	Healthy	COPD	-0.418266243681664	NA	NA
TAG58:7-FA20:4	Healthy	COPD	-0.0821547046960767	NA	NA
TAG58:7-FA22:4	Healthy	COPD	-0.211075213460695	NA	NA
TAG58:7-FA22:5	Healthy	COPD	-0.815537126152523	NA	NA
TAG58:7-FA22:6	Healthy	COPD	-1.18694593788617	NA	NA
TAG58:8-FA18:1	Healthy	COPD	-1.14140794481415	NA	NA
TAG58:8-FA18:2	Healthy	COPD	-0.590534190275573	NA	NA
TAG58:8-FA20:3	Healthy	COPD	0.270014295179825	NA	NA
TAG58:8-FA20:4	Healthy	COPD	0.0290220059637203	NA	NA
TAG58:8-FA22:5	Healthy	COPD	-0.70736655024329	NA	NA
TAG58:8-FA22:6	Healthy	COPD	-1.33326304497894	NA	NA
TAG58:9-FA18:1	Healthy	COPD	-0.831073221902814	NA	NA
TAG58:9-FA18:2	Healthy	COPD	-0.857129219635137	NA	NA
TAG58:9-FA20:4	Healthy	COPD	-0.0465121597286589	NA	NA
TAG58:9-FA22:5	Healthy	COPD	-0.133897884664724	NA	NA
TAG58:9-FA22:6	Healthy	COPD	-1.16934213455775	NA	NA
TAG60:10-FA22:5	Healthy	COPD	NA	NA	NA
TAG60:10-FA22:6	Healthy	COPD	NA	NA	NA
TAG60:11-FA22:5	Healthy	COPD	NA	NA	NA
TAG60:11-FA22:6	Healthy	COPD	NA	NA	NA
TAG60:12-FA22:6	Healthy	COPD	NA	NA	NA
CE(12:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(14:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(14:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(15:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(17:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(18:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(18:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(20:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(22:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(22:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(22:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(24:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CE(24:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CER(14:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CER(16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CER(18:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CER(20:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CER(22:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CER(22:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CER(24:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CER(24:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CER(26:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
CER(26:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(12:0/16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(12:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(14:0/16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(14:0/16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(14:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(14:0/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(14:0/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(14:0/20:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(14:0/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(14:0/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(14:1/16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(14:1/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(15:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(16:0/16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(16:0/16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(16:0/18:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(16:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(16:0/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(16:0/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(16:0/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(16:0/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(16:0/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(16:0/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(16:0/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(16:1/16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(16:1/18:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(16:1/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(16:1/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(16:1/20:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(16:1/20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(16:1/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(16:1/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(18:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(18:0/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(18:0/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(18:1/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(18:1/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(18:1/20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(18:1/20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(18:1/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(18:1/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(18:1/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(18:1/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(18:1/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(18:1/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(18:2/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(18:2/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(18:2/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(18:2/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(18:2/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(18:2/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(18:2/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DAG(20:0/20:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DCER(16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DCER(22:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DCER(22:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DCER(24:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DCER(24:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DCER(26:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
DCER(26:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
FFA(14:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
FFA(15:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
FFA(16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
FFA(18:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
FFA(18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
FFA(18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
FFA(18:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
FFA(20:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
FFA(20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
FFA(20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
FFA(20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
FFA(22:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
FFA(22:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
FFA(22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
FFA(22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
FFA(24:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
FFA(24:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
HCER(14:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
HCER(16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
HCER(18:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
HCER(18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
HCER(20:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
HCER(20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
HCER(22:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
HCER(22:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
HCER(24:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
HCER(24:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
HCER(26:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
HCER(26:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LCER(14:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LCER(16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LCER(18:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LCER(18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LCER(20:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LCER(20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LCER(22:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LCER(22:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LCER(24:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LCER(24:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LCER(26:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LCER(26:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPC(14:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPC(15:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPC(16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPC(16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPC(17:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPC(18:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPC(18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPC(18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPC(18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPC(20:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPC(20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPC(20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPC(20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPC(20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPC(20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPC(22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPC(22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPC(22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPE(15:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPE(16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPE(16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPE(17:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPE(18:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPE(18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPE(18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPE(18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPE(18:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPE(20:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPE(20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPE(20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPE(20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPE(20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPE(20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPE(22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPE(22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
LPE(22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(12:0/16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(12:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(12:0/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(12:0/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(12:0/18:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(12:0/20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(12:0/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(12:0/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(12:0/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(12:0/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(14:0/14:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(14:0/16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(14:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(14:0/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(14:0/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(14:0/20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(14:0/20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(14:0/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(14:0/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(14:0/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(14:0/22:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(14:0/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(14:0/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(14:0/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(15:0/14:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(15:0/16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(15:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(15:0/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(15:0/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(15:0/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(15:0/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(15:0/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(15:0/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(15:0/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(15:0/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(16:0/12:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(16:0/14:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(16:0/14:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(16:0/16:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(16:0/16:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(16:0/18:0)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(16:0/18:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(16:0/18:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(16:0/18:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(16:0/18:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(16:0/20:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(16:0/20:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(16:0/20:3)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(16:0/20:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(16:0/20:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(16:0/22:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(16:0/22:2)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(16:0/22:4)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(16:0/22:5)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(16:0/22:6)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
PC(17:0/14:1)	Healthy_smoker	Healthy_non smoker	NA	NA	NA
